job_id,skill,type,bloom,confidence_score,confidence_tier,verification_level,is_verified,semantic_density,context_agreement,source,source_file,review_id,human_valid,human_type,human_bloom,human_notes,reviewer_id,job_text
in-0e733c61fb5eb7e2,test ETL processes,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.78,1.22,BERT+LLM,verified_skills.csv,skill_a4d571099ea9,,,,,,"Job Summary We are seeking a highly skilled ETL Tester to join our data management team.
The ideal candidate will be responsible for validating and testing complex ETL processes within large -scale data warehouses, ensuring data integrity, quality, and performance.
This role requires a strong understanding of data integration tools, cloud platforms, and scripting languages to support our organization's analytics and business intelligence initiatives.
This position offers an exciting opportunity "
in-688fd1d9e8408c48,deliver roadmap of advanced statistical models,Hard,Create,0.938,Very High,Verified_HIGH,True,0.8,1.2,BERT+LLM,verified_skills.csv,skill_602277297edc,,,,,,"Are you a passionate data science leader who thrives on turning complex data into impactful business solutions?
RACV is looking for a Lead Data Scientist to lead our Advanced Analytics team.
The successful candidate will champion the use of data -driven decision -making across the organisation.
In this role, you'll be instrumental in inspiring , shaping and delivering a roadmap of advanced statistical models and machine learning solutions that directly improve customer experiences and business p"
in-db44f245307a0fcc,mitigate cyberthreats,Hard,Apply,0.984,Very High,Verified_HIGH,True,0.9,1.23,BERT+LLM,verified_skills.csv,skill_7a1978f31617,,,,,,"Work Location: Toronto, Ontario, Canada Hours: 37 .5 Line of Business: Technology Solutions Pay Details: $96,900 - $136,800 CAD TD is committed to providing fair and equitable compensation opportunities to all colleagues.
As a candidate, you are encouraged to ask compensation related questions and have an open dialogue with your recruiter who can provide you more specific details for this role. Job Description: + As an Information Security Specialist, you will play a critical role in detecting, "
in-20a42c806d7450fa,report on key performance indicators,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.79,1.26,BERT+LLM,verified_skills.csv,skill_a527fe845205,,,,,,"Senior Product Analyst - FlexiPay & Credit Card Funding Circle is seeking a Senior Product Analyst to join our innovative FlexiPay and Credit Card team.
This is a key role within the analytics function where you will have the opportunity to build data driven strategies, drive strategic decisions and shape the future roadmap of our products. Who are we? We’re Funding Circle.
So we pride ourselves on providing meaningful, human support as well as fast, hassle free processes to deliver an unbeatabl"
in-482f8f165a61ffd4,integrate enterprise systems,Hard,Create,1.0,Very High,Verified_HIGH,True,0.87,1.29,BERT+LLM,verified_skills.csv,skill_d5c06eede53d,,,,,,"Job Title: DevOps Sr.
Architect Location: Pearl River, NY Employment Type: Contract About Us: DMV IT Service LLC, founded in 2020, is a trusted IT consulting firm specializing in IT infrastructure optimization, cybersecurity, networking, and staffing solutions.
We partner with clients to achieve technology goals through expert guidance, workforce support, and innovative solutions.
With a client -focused approach, we also provide online training and job placements, ensuring long -term IT success."
in-c7f2c9bd477e3cee,analyze large datasets,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.81,1.28,BERT+LLM,verified_skills.csv,skill_deedeb7b84f4,,,,,,"JOB DESCRIPTION In this role, you’ll help shape our resiliency strategy, collaborate with diverse teams, and ensure robust compliance with regulatory and internal standards.
You’ll be part of a dynamic environment where your expertise in risk management and technology resiliency will help safeguard our business and clients.
If you’re passionate about driving operational excellence and building strong risk frameworks, this is the opportunity for you.
As a Business, Operational and Technology Resi"
in-748b0e2b02041b56,update shift logs,Hard,Analyze,0.998,Very High,Verified_HIGH,True,0.76,1.22,BERT+LLM,verified_skills.csv,skill_e79b5ee6c02f,,,,,,"Job Opening: Operations Analyst Our Mission: Convoy Group is a veteran -owned and operated intelligence, consulting, training, and protection firm.
We leverage our range of expertise and network across public and private sectors to provide clients with highly professional, tailored, and effective solutions.
Philosophy: We believe in quality over quantity.
We understand the power of organizational culture, transparency, flexibility, and incentivized autonomy to drive our superior services.
Values"
in-83485187cfb1d53d,share knowledge,Soft,,0.88,High,Verified_HIGH,True,0.81,1.23,BERT+LLM,verified_skills.csv,skill_d2df8d8faa13,,,,,,"Imagine shaping the future of digital experiences, empowering millions of developers worldwide, and contributing to a platform that defines an industry.
At Apple, we don't just build products; we craft experiences that redefine industries and touch billions of lives worldwide.
The Apple Developer Services Engineering team is at the heart of this innovation, providing the critical tools and platforms that empower developers to bring their groundbreaking apps to the world.
As a Software Engineer o"
in-a155cba4b0635237,initiate cross-selling opportunities,Hard,Apply,0.932,Very High,Verified_HIGH,True,0.87,1.18,BERT+LLM,verified_skills.csv,skill_1e316e3cd189,,,,,,"Job Description: Underwriting Manager, Marine Cargo Singapore Manages all aspects of the underwriting operations within the central region in accordance with corporate and divisional guidelines.
This includes but is not limited to portfolio profitability, account pricing, portfolio rate change, renewal retention, marketing, new business production, development of staff and broker and client management.
The role holder will manage all staff and an underwriting territory that includes business pro"
in-3fd669d3a18a3767,create apps,Hard,Create,1.0,Very High,Verified_HIGH,True,0.77,1.23,BERT+LLM,verified_skills.csv,skill_91372ff3c2fd,,,,,,"With low politics and high trust, it’s a place where delivery people, designers, and engineers genuinely connect, and where everyone has a voice, space to grow, and a little fun along the way. Job Description As a Senior Android Engineer at Bilue, you’ll play a key role in crafting fast, reliable and beautifully designed Android experiences that people genuinely love to use.
You’ll work closely with designers, backend engineers and product teams to bring bold ideas to life, turning client vision"
in-eba139b9e972d191,commit to continuous improvement,Soft,,0.745,Medium High,Verified_HIGH,True,0.83,1.19,BERT+LLM,verified_skills.csv,skill_34f83ae304bf,,,,,,"Job Title: Data and Digital Systems Analyst Location: United States (Remote) or HQ Milpitas, California (Hybrid) Reports to: Sr.
Program Manager for Tech Platforms and Program Delivery Salary: SF/ Bay Area: $118,000 - $147,600, All Other States: $100,600 - $125,500 Department: NNME, Workforce Development Although we’re small, we’re mighty and influence and impact society at large positively.
At SEMI, we offer opportunities to connect and interact with world leaders, industry legends, and rising "
in-be4318836989a42c,setup CNC mills,Hard,Apply,0.938,Very High,Verified_HIGH,True,0.73,1.21,BERT+LLM,verified_skills.csv,skill_a0686823c45e,,,,,,"At BOS Innovations, we design and build advanced automation systems that move manufacturing forward.
At BOS Innovations, we’re not just developing solutions; we’re defining the future of industrial automation in Advanced Manufacturing.
As a company, we thrive on the integration of leading -edge technologies and foster an environment that empowers personal and professional growth.
With a collaborative culture and a commitment to developing talent, BOS offers unmatched opportunities for career adv"
in-b307de355c3554e1,mentor engineers and leaders,Soft,,0.771,Medium High,Verified_HIGH,True,0.83,1.17,BERT+LLM,verified_skills.csv,skill_685377dba4da,,,,,,"About the Role: Grade Level (for internal use): 15 The Role We are seeking a transformative technology leader to serve as the Global Head of Index Build Technology P ortfolio .
This is a senior leadership role responsible for re -imagining and rebuilding the entire technology platform that powers the S &P Dow Jones Indices business.
You will own the vision, strategy, and execution for the full index lifecycle—from initial research and prototyping to high -frequency calculation and global launch."
in-eddc2d02d890e6dd,ensure master plan supports constructability,Soft,,1.0,Very High,Verified_HIGH,True,0.83,1.2,BERT+LLM,verified_skills.csv,skill_178e2f6b4588,,,,,,"Company Description Are you ambitious and looking to make the right move in your career?
Now is the perfect time to join Egis.
Egis is experiencing substantial growth in North America, now made up of over 1,000 engineers, architects and planners across Canada and the USA.
This strategic move underscores our commitment to investing in North America, propelling our expansion to new heights.
This is the fuel that helps us tackle the major challenges of our time.
The more important question you like"
in-d926b3105b1f2495,ensure high performance and scalability,Hard,Analyze,0.825,High,Verified_HIGH,True,0.82,0.95,BERT+LLM,verified_skills.csv,skill_ae2e049e2694,,,,,,"Project Overview Our middle office transformation initiative will completely transform our business workflows by delivering efficiency across processes, providing our investment teams with more accurate and timely access to positions, P &L, and performance.
In this role, you will: Responsibilities: Platform Development and Management Build and maintain supporting components, including data infrastructure and reporting tools within the middle office ecosystem. Ensure high performance and scalabil"
