job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-5d30db0ad46fe1ed,,map data,Hard,Understand,0.672,Medium,GPT,0.71,0.92
in-5d30db0ad46fe1ed,,validate data,Hard,Evaluate,0.683,Medium,GPT,0.78,0.92
in-5d30db0ad46fe1ed,,cleanse data,Hard,Apply,0.575,Medium Low,GPT,0.77,0.92
in-5d30db0ad46fe1ed,,model data,Hard,Create,0.677,Medium,GPT,0.74,0.92
in-5d30db0ad46fe1ed,,use Microsoft development and tooling stacks,Hard,Create,0.604,Medium,GPT,0.8,0.92
in-5d30db0ad46fe1ed,,workflows,Hard,Apply,0.495,Low,BERT (standalone),0.87,0.83
in-5d30db0ad46fe1ed,,working with large data sets,Hard,Apply,0.479,Low,BERT (standalone),0.74,0.83
in-ad2133422ea442f6,,lead omnichannel analytics,Hard,Apply,0.572,Medium Low,GPT,0.84,0.9
in-ad2133422ea442f6,,manage clients,Soft,,0.635,Medium,GPT,0.8,0.9
in-e4ab0da24a8f7c6b,,lead complex technical initiatives,Soft,,0.924,Very High,BERT+GPT,0.83,1.43
in-edb3d1457232c54b,,advise on critical and complex landscape changes,Soft,,0.633,Medium,GPT,0.78,0.9
in-edb3d1457232c54b,,manage customer landscape,Soft,,0.64,Medium,GPT,0.83,0.9
in-87da0fa9cc457bdb,,use big data,Hard,Apply,1.0,Very High,BERT+GPT,0.7,1.27
in-87da0fa9cc457bdb,,work with scientists,Soft,,0.69,Medium,GPT,0.78,0.98
in-87da0fa9cc457bdb,,use machine learning,Hard,Apply,0.729,Medium High,GPT,0.78,0.98
in-87da0fa9cc457bdb,,discover new insights,Hard,Evaluate,1.0,Very High,BERT+GPT,0.79,1.27
in-87da0fa9cc457bdb,,make recommendations,Hard,Evaluate,0.657,Medium,GPT,0.89,0.98
in-87da0fa9cc457bdb,,work with,Hard,Apply,0.357,Very Low,BERT (standalone),0.72,0.88
in-87da0fa9cc457bdb,,make,Hard,Apply,0.284,Very Low,BERT (standalone),0.72,0.88
in-78f35efe37a1d54d,,support payroll cycle,Hard,Evaluate,1.0,Very High,BERT+GPT,0.78,1.27
in-78f35efe37a1d54d,,troubleshoot system issues,Hard,Apply,1.0,Very High,BERT+GPT,0.86,1.28
in-78f35efe37a1d54d,,diagnose root causes,Hard,Analyze,1.0,Very High,BERT+GPT,0.79,1.28
in-78f35efe37a1d54d,,work with vendors,Soft,,0.814,High,BERT+GPT,0.77,1.28
in-78f35efe37a1d54d,,identify automation opportunities,Hard,Analyze,0.786,Medium High,GPT,0.9,0.99
in-78f35efe37a1d54d,,streamline processes,Hard,Apply,0.661,Medium,GPT,0.89,0.99
in-78f35efe37a1d54d,,modernize payroll and HR processes,Hard,Apply,0.647,Medium,GPT,0.78,0.99
in-78f35efe37a1d54d,,build strong relationships,Soft,,1.0,Very High,BERT+GPT,0.83,1.28
in-78f35efe37a1d54d,,monitor integrations,Hard,Analyze,1.0,Very High,BERT+GPT,0.89,1.28
in-78f35efe37a1d54d,,manage critical tasks,Soft,,1.0,Very High,BERT+GPT,0.79,1.28
in-78f35efe37a1d54d,,provide back-up support,Soft,,0.897,High,BERT+GPT,0.78,1.28
in-78f35efe37a1d54d,,prevent errors.,Hard,Apply,0.511,Medium Low,BERT (standalone),0.81,0.89
in-78f35efe37a1d54d,,Act as a second -level technical expert,Hard,Apply,0.415,Low,BERT (standalone),0.74,0.89
in-78f35efe37a1d54d,,resolve challenges,Hard,Apply,0.561,Medium Low,BERT (standalone),0.86,0.89
in-78f35efe37a1d54d,,prevent recurrence.,Hard,Apply,0.46,Low,BERT (standalone),0.87,0.89
in-78f35efe37a1d54d,,Identify opportunities to automate,Hard,Create,0.677,Medium,BERT (standalone),0.83,0.89
in-78f35efe37a1d54d,,streamline,Hard,Apply,0.522,Medium Low,BERT (standalone),0.9,0.89
in-78f35efe37a1d54d,,modernise payroll,Hard,Apply,0.516,Medium Low,BERT (standalone),0.84,0.89
in-78f35efe37a1d54d,,HR processes,Hard,Apply,0.508,Medium Low,BERT (standalone),0.77,0.89
in-78f35efe37a1d54d,,support a full self -service experience for staff.,Hard,Evaluate,0.616,Medium,BERT (standalone),0.76,0.89
in-78f35efe37a1d54d,,supporting key initiatives.,Hard,Evaluate,0.562,Medium Low,BERT (standalone),0.85,0.89
in-4a2e3809cc4c44a5,,contribute to customer experience,Soft,,0.639,Medium,GPT,0.83,0.9
in-4a2e3809cc4c44a5,,contributing to their customer eperience.,Hard,Apply,0.476,Low,BERT (standalone),0.82,0.81
in-2f5c3362a0a5ffab,,build a diverse and inclusive environment,Soft,,0.633,Medium,GPT,0.78,0.9
in-2f5c3362a0a5ffab,,meet accessibility requirements,Hard,Remember,0.604,Medium,GPT,0.89,0.9
in-2f5c3362a0a5ffab,,upskill through online courses,Hard,Apply,0.568,Medium Low,GPT,0.8,0.9
in-2f5c3362a0a5ffab,,engage in cross-functional development opportunities,Soft,,0.648,Medium,GPT,0.89,0.9
in-2f5c3362a0a5ffab,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-2f5c3362a0a5ffab,,engage in community programs,Soft,,0.634,Medium,GPT,0.79,0.9
in-3bc924a81fb0f63e,,analyze business requirements,Hard,Analyze,1.0,Very High,BERT+GPT,0.87,1.36
in-3bc924a81fb0f63e,,design solutions,Hard,Create,1.0,Very High,BERT+GPT,0.83,1.36
in-3bc924a81fb0f63e,,ensure seamless integration with other SAP,Hard,Analyze,0.907,Very High,BERT+GPT,0.82,1.05
in-3bc924a81fb0f63e,,work closely with stakeholders,Soft,,0.896,High,BERT+GPT,0.81,1.36
in-5f27e2c930c157e7,,learn on the job,Soft,,0.772,Medium High,BERT+GPT,0.7,1.22
in-5f27e2c930c157e7,,demonstrate people skills,Soft,,0.668,Medium,GPT,0.83,0.94
in-5f27e2c930c157e7,,show creativity,Soft,,0.497,Low,BERT+GPT,0.86,0.94
in-5f27e2c930c157e7,,motivation to,Hard,Apply,0.425,Low,BERT (standalone),0.78,0.85
in-5f27e2c930c157e7,,people skills,Hard,Apply,0.446,Low,BERT (standalone),0.78,0.85
in-5f27e2c930c157e7,,boundless,Hard,Apply,0.479,Low,BERT (standalone),0.87,0.85
in-b1a7738b2c946c8a,,embrace flexible working,Soft,,0.639,Medium,GPT,0.82,0.9
in-b1a7738b2c946c8a,,promote positive culture,Soft,,0.639,Medium,GPT,0.82,0.9
in-b1a7738b2c946c8a,,support working environment,Soft,,0.643,Medium,GPT,0.85,0.9
in-281571ffd891423f,,utilize theory,Hard,Apply,0.704,Medium High,GPT,0.8,0.94
in-281571ffd891423f,,support evidence-based practice,Hard,Evaluate,1.0,Very High,BERT+GPT,0.84,1.19
in-281571ffd891423f,,conduct research,Hard,Remember,0.625,Medium,GPT,0.83,0.94
in-281571ffd891423f,,utilise theory,Hard,Apply,0.495,Low,BERT (standalone),0.8,0.85
in-281571ffd891423f,,evidence -based literature,Hard,Apply,0.5,Low,BERT (standalone),0.84,0.85
in-281571ffd891423f,,research,Hard,Remember,0.538,Medium Low,BERT (standalone),0.84,0.85
in-e9e167d7b1aeaee8,,assist in the production of Civil 3D Design,Hard,Create,0.759,Medium High,GPT,0.74,1.03
in-e9e167d7b1aeaee8,,generate 3D electrical infrastructure models,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.34
in-e9e167d7b1aeaee8,,design electrical systems,Hard,Create,1.0,Very High,BERT+GPT,0.85,1.33
in-4b9f0be628b72816,,bring whole selves to work,Soft,,0.627,Medium,GPT,0.73,0.9
in-bf2606456667ee0a,,develop web applications,Hard,Create,1.0,Very High,BERT+GPT,0.83,1.33
in-bf2606456667ee0a,,implement accessibility standards,Hard,Apply,1.0,Very High,BERT+GPT,0.9,1.34
in-bf2606456667ee0a,,work within an Agile delivery environment,Hard,Apply,0.647,Medium,GPT,0.78,1.03
in-a2c1f06aac550ac9,,partner with engineering teams,Soft,,1.0,Very High,BERT+GPT,0.8,1.25
in-a2c1f06aac550ac9,,partner with business stakeholders,Soft,,0.707,Medium High,GPT,0.83,0.99
in-a2c1f06aac550ac9,,provide expert guidance on model selection,Hard,Create,1.0,Very High,BERT+GPT,0.79,1.29
in-a2c1f06aac550ac9,,provide expert guidance on model implementation,Hard,Create,0.744,Medium High,GPT,0.81,0.99
in-a2c1f06aac550ac9,,implementation.,Hard,Apply,0.546,Medium Low,BERT (standalone),0.9,0.89
in-539488d1db26b79a,,manage production processes,Hard,Apply,0.679,Medium,GPT,0.85,0.9
in-e9f697ad41ee99b9,,consolidate target-state process maps,Hard,Understand,1.0,Very High,BERT+GPT,0.83,1.3
in-e9f697ad41ee99b9,,align with regional Target Architecture Model,Hard,Create,0.763,Medium High,GPT,0.9,1.0
in-084b730c93e5ba43,,educate on dashboards,Hard,Apply,0.684,Medium,BERT+GPT,0.82,0.9
in-084b730c93e5ba43,,troubleshoot access issues,Hard,Apply,0.678,Medium,GPT,0.84,0.9
in-084b730c93e5ba43,,communicate best practices,Soft,,0.641,Medium,GPT,0.84,0.9
in-084b730c93e5ba43,,collaborate with Practice Managers and Directors,Soft,,0.638,Medium,GPT,0.81,0.9
in-21771c999eed976a,,facilitate sustainable revenue growth,Soft,,0.712,Medium High,GPT,0.86,1.0
in-21771c999eed976a,,increase plan value,Hard,Create,1.0,Very High,BERT+GPT,0.78,1.29
in-21771c999eed976a,,embed practice tools,Hard,Apply,1.0,Very High,BERT+GPT,0.8,1.28
in-21771c999eed976a,,prove the power of the Xero ecosystem,Hard,Apply,0.608,Medium,GPT,0.65,1.0
in-596a9234381f4699,,provide specialized immunology expertise,Hard,Analyze,0.603,Medium,GPT,0.88,0.9
in-596a9234381f4699,,generate robust clinical datasets,Hard,Create,0.676,Medium,GPT,0.83,0.9
in-596a9234381f4699,,inform decision-making,Soft,,0.649,Medium,GPT,0.9,0.9
in-715c1d9febee745c,,achieve excellence,Soft,,0.643,Medium,GPT,0.86,0.9
in-17e9a3e7d724d162,,analyze data,Hard,Analyze,0.667,Medium,GPT,0.77,0.9
in-17e9a3e7d724d162,,generate insights,Hard,Create,0.678,Medium,GPT,0.84,0.9
in-637ce4ff0662e5c9,,work on toy problems,Hard,Apply,0.899,High,BERT+GPT,0.74,1.29
in-637ce4ff0662e5c9,,adapt to change,Soft,,0.694,Medium,GPT,0.73,1.0
in-ddc8d55e66c8ce42,,organize and plan,Hard,Create,0.668,Medium,GPT,0.75,0.94
in-ddc8d55e66c8ce42,,"estimate, budget, forecast, analyze, and report financial data",Hard,Analyze,0.651,Medium,GPT,0.81,0.94
in-ddc8d55e66c8ce42,,analyze failure trends,Hard,Analyze,1.0,Very High,BERT+GPT,0.8,1.22
in-ddc8d55e66c8ce42,,implement practical solutions,Hard,Apply,1.0,Very High,BERT+GPT,0.88,1.22
in-ddc8d55e66c8ce42,,communicate effectively with stakeholders,Soft,,0.65,Medium,GPT,0.89,0.94
in-ddc8d55e66c8ce42,,thrive in a fast-paced environment,Soft,,0.777,Medium High,BERT+GPT,0.77,1.22
in-ddc8d55e66c8ce42,,organisational and,Hard,Apply,0.488,Low,BERT (standalone),0.86,0.85
in-ddc8d55e66c8ce42,,planning skills.,Hard,Create,0.447,Low,BERT (standalone),0.83,0.85
in-ddc8d55e66c8ce42,,Financial,Hard,Apply,0.497,Low,BERT (standalone),0.87,0.85
in-ddc8d55e66c8ce42,,estimating,Hard,Apply,0.49,Low,BERT (standalone),0.9,0.85
in-ddc8d55e66c8ce42,,budgeting,Hard,Apply,0.435,Low,BERT (standalone),0.87,0.85
in-ddc8d55e66c8ce42,,communication skills,Soft,,0.723,Medium High,BERT (standalone),0.89,0.85
in-ddc8d55e66c8ce42,,effectively,Hard,Apply,0.504,Medium Low,BERT (standalone),0.9,0.85
in-ddc8d55e66c8ce42,,engage key stakeholders.,Hard,Apply,0.489,Low,BERT (standalone),0.82,0.85
in-ddc8d55e66c8ce42,,positive,Hard,Apply,0.5,Low,BERT (standalone),0.84,0.85
in-ddc8d55e66c8ce42,,proactive mindset,Soft,,0.662,Medium,BERT (standalone),0.84,0.85
in-d65773b17f419b71,,review applications,Hard,Evaluate,0.682,Medium,GPT,0.87,0.9
in-d65773b17f419b71,,notify candidates,Soft,,0.641,Medium,GPT,0.84,0.9
in-c83b587996a73e39,,cultivate sales opportunities,Soft,,0.693,Medium,GPT,0.87,0.97
in-c83b587996a73e39,,develop sales opportunities,Soft,,0.69,Medium,GPT,0.85,0.97
in-c83b587996a73e39,,close sales opportunities,Soft,,0.829,High,BERT+GPT,0.83,1.26
in-c83b587996a73e39,,cultivate,Hard,Apply,0.518,Medium Low,BERT (standalone),0.87,0.87
in-c83b587996a73e39,,develop,Hard,Create,0.672,Medium,BERT (standalone),0.81,0.87
in-748801e8b898abcc,,lead team,Soft,,0.652,Medium,GPT,0.72,0.9
in-748801e8b898abcc,,manage infrastructure,Hard,Analyze,0.579,Medium Low,GPT,0.9,0.9
in-748801e8b898abcc,,administer systems,Hard,Apply,0.71,Medium High,GPT,0.86,0.9
in-748801e8b898abcc,,engineer systems,Hard,Create,0.705,Medium High,GPT,0.83,0.9
in-748801e8b898abcc,,implement DevOps Toolchains,Hard,Apply,0.709,Medium High,GPT,0.85,0.9
in-ee79c4b7c07c00fd,,communicate development strategy,Soft,,0.759,Medium High,BERT+GPT,0.87,1.2
in-ee79c4b7c07c00fd,,communicate issues found during development,Soft,,0.652,Medium,GPT,0.83,0.96
in-ee79c4b7c07c00fd,,non -technical group members,Hard,Apply,0.459,Low,BERT (standalone),0.79,0.86
in-ee79c4b7c07c00fd,,communicate any issues found,Hard,Apply,0.506,Medium Low,BERT (standalone),0.79,0.86
in-19914a6af4ea9ddb,,deliver solutions for ambiguous or new problems,Hard,Create,0.795,Medium High,BERT+GPT,0.78,1.21
in-19914a6af4ea9ddb,,lead teams in exploring capabilities,Soft,,0.687,Medium,GPT,0.79,0.93
in-19914a6af4ea9ddb,,align resources to see solutions through to completion,Soft,,0.646,Medium,GPT,0.7,0.93
in-19914a6af4ea9ddb,,leading teams,Soft,,0.691,Medium,BERT (standalone),0.78,0.84
in-19914a6af4ea9ddb,,exploring the capabilities of existing or,Hard,Apply,0.493,Low,BERT (standalone),0.78,0.84
in-19914a6af4ea9ddb,,developing new systems,Hard,Create,0.526,Medium Low,BERT (standalone),0.8,0.84
in-19914a6af4ea9ddb,,aligning resources,Hard,Apply,0.497,Low,BERT (standalone),0.86,0.84
in-19914a6af4ea9ddb,,see the solution through to completion.,Hard,Apply,0.459,Low,BERT (standalone),0.77,0.84
in-2c6e663f01600447,,design and develop interactive dashboards and reports,Hard,Create,1.0,Very High,BERT+GPT,0.8,1.17
in-2c6e663f01600447,,collaborate with stakeholders to gather requirements,Soft,,0.605,Medium,BERT+GPT,0.85,0.92
in-2c6e663f01600447,,"analyze large datasets to identify trends, patterns, and insights",Hard,Analyze,0.717,Medium High,GPT,0.79,0.92
in-2c6e663f01600447,,optimize existing reports for performance and usability,Hard,Evaluate,1.0,Very High,BERT+GPT,0.82,1.17
in-2c6e663f01600447,,provide training and support to end-users,Soft,,0.62,Medium,GPT,0.78,0.92
in-2c6e663f01600447,,monitor and enhance reporting processes,Hard,Create,0.72,Medium High,GPT,0.81,0.92
in-2c6e663f01600447,,convey technical concepts clearly,Soft,,0.626,Medium,GPT,0.83,0.92
in-2c6e663f01600447,,work collaboratively in a fast-paced environment,Soft,,0.625,Medium,GPT,0.81,0.92
in-2c6e663f01600447,,Design,Hard,Create,0.641,Medium,BERT (standalone),0.78,0.83
in-2c6e663f01600447,,reports,Hard,Understand,0.529,Medium Low,BERT (standalone),0.81,0.83
in-2c6e663f01600447,,gather requirements,Hard,Apply,0.493,Low,BERT (standalone),0.87,0.83
in-2c6e663f01600447,,understand data needs.,Hard,Apply,0.452,Low,BERT (standalone),0.8,0.83
in-2c6e663f01600447,,Analyze large datasets,Hard,Analyze,0.645,Medium,BERT (standalone),0.8,0.83
in-2c6e663f01600447,,identify trends,Hard,Analyze,0.643,Medium,BERT (standalone),0.81,0.83
in-2c6e663f01600447,,patterns,Hard,Apply,0.492,Low,BERT (standalone),0.84,0.83
in-2c6e663f01600447,,insights,Hard,Apply,0.492,Low,BERT (standalone),0.84,0.83
in-2c6e663f01600447,,usability.,Hard,Apply,0.484,Low,BERT (standalone),0.9,0.83
in-2c6e663f01600447,,Provide training,Hard,Apply,0.489,Low,BERT (standalone),0.83,0.83
in-2c6e663f01600447,,support to end -users,Hard,Evaluate,0.631,Medium,BERT (standalone),0.74,0.83
in-2c6e663f01600447,,Monitor,Hard,Analyze,0.64,Medium,BERT (standalone),0.81,0.83
in-2c6e663f01600447,,enhance reporting processes for continuous improvement.,Hard,Create,0.646,Medium,BERT (standalone),0.85,0.83
in-2c6e663f01600447,,analytical skills,Hard,Apply,0.473,Low,BERT (standalone),0.84,0.83
in-cf71d1051ebbaecd,,work with diverse populations,Soft,,0.787,Medium High,BERT+GPT,0.81,1.2
in-cf71d1051ebbaecd,,"contribute to policies, programs, and practices",Soft,,0.59,Medium Low,BERT+GPT,0.81,0.92
in-cf71d1051ebbaecd,,"support an inclusive, accessible, and equitable environment",Soft,,0.657,Medium,GPT,0.83,0.92
in-cf71d1051ebbaecd,,programs,Hard,Create,0.531,Medium Low,BERT (standalone),0.84,0.83
in-cf71d1051ebbaecd,,practices,Hard,Apply,0.534,Medium Low,BERT (standalone),0.87,0.83
in-cf71d1051ebbaecd,,support an inclusive,Hard,Evaluate,0.601,Medium,BERT (standalone),0.78,0.83
in-cf71d1051ebbaecd,,accessible,Hard,Remember,0.505,Medium Low,BERT (standalone),0.9,0.83
in-cf71d1051ebbaecd,,equitable learning,Hard,Apply,0.464,Low,BERT (standalone),0.86,0.83
in-cf71d1051ebbaecd,,working environment.,Hard,Apply,0.467,Low,BERT (standalone),0.89,0.83
in-2c1c6fa68d1fb796,,develop full-stack applications,Hard,Create,0.685,Medium,GPT,0.89,0.9
in-2c1c6fa68d1fb796,,use React.js,Hard,Apply,0.667,Medium,GPT,0.77,0.9
in-2c1c6fa68d1fb796,,use Node.js,Hard,Apply,0.665,Medium,GPT,0.75,0.9
in-2c1c6fa68d1fb796,,use JavaScript,Hard,Apply,0.672,Medium,GPT,0.8,0.9
in-d1e6da29868ba854,,define platform roadmap,Hard,Understand,0.664,Medium,GPT,0.81,0.96
in-d1e6da29868ba854,,prioritize platform roadmap,Hard,Evaluate,0.759,Medium High,GPT,0.85,0.96
in-d1e6da29868ba854,,deliver platform roadmap,Hard,Understand,1.0,Very High,BERT+GPT,0.8,1.24
in-d1e6da29868ba854,,Define,Hard,Remember,0.66,Medium,BERT (standalone),0.78,0.87
in-d1e6da29868ba854,,prioritize,Hard,Evaluate,0.676,Medium,BERT (standalone),0.9,0.87
in-6c2932ac90eefa30,,shape innovative guest experiences,Hard,Apply,0.571,Medium Low,GPT,0.83,0.9
in-6c2932ac90eefa30,,drive digital transformation,Hard,Apply,0.575,Medium Low,GPT,0.86,0.9
in-4781e538dae84746,,meet statutory obligations,Hard,Apply,0.572,Medium Low,GPT,0.84,0.9
in-4781e538dae84746,,meet contractual obligations,Hard,Apply,0.575,Medium Low,GPT,0.86,0.9
in-4781e538dae84746,,provide excellent service,Soft,,0.64,Medium,GPT,0.83,0.9
in-4781e538dae84746,,providing an excellent,Hard,Apply,0.381,Very Low,BERT (standalone),0.8,0.81
in-e6cadbe5ff69357e,,lead vision,Soft,,0.763,Medium High,BERT+GPT,0.74,1.21
in-e6cadbe5ff69357e,,lead strategy,Soft,,0.598,Medium Low,BERT+GPT,0.81,0.96
in-e6cadbe5ff69357e,,lead execution,Soft,,0.581,Medium Low,BERT+GPT,0.83,0.96
in-c247160698d3b779,,promote safety,Soft,,0.635,Medium,GPT,0.8,0.9
in-c247160698d3b779,,promote diversity,Soft,,0.641,Medium,GPT,0.84,0.9
in-c247160698d3b779,,promote wellness,Soft,,0.639,Medium,GPT,0.83,0.9
in-0832c9c5678ba569,,operate Azure subscriptions,Hard,Evaluate,0.944,Very High,BERT+GPT,0.83,1.19
in-0832c9c5678ba569,,monitor global applications,Hard,Analyze,0.712,Medium High,GPT,0.85,0.94
in-0832c9c5678ba569,,maintain cloud infrastructure,Hard,Analyze,0.715,Medium High,GPT,0.87,0.94
in-0832c9c5678ba569,,operating,Hard,Apply,0.486,Low,BERT (standalone),0.87,0.85
in-0832c9c5678ba569,,monitoring,Hard,Analyze,0.527,Medium Low,BERT (standalone),0.9,0.85
in-0832c9c5678ba569,,associated global applications.,Hard,Understand,0.526,Medium Low,BERT (standalone),0.89,0.85
in-f9be80a11f7c0e80,,implement workflow management system,Hard,Apply,0.679,Medium,GPT,0.85,0.9
in-f9be80a11f7c0e80,,administer workflow management system,Hard,Apply,0.68,Medium,GPT,0.86,0.9
in-f954c50f4aab949a,,learn continuously,Soft,,0.643,Medium,GPT,0.86,0.9
in-f954c50f4aab949a,,grow skills,Soft,,0.629,Medium,GPT,0.75,0.9
in-f954c50f4aab949a,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-b3f072d605150291,,develop Android Automotive applications,Hard,Create,0.682,Medium,GPT,0.87,0.9
in-b3f072d605150291,,lead a team,Soft,,0.648,Medium,GPT,0.69,0.9
in-b3f072d605150291,,team,Soft,,0.532,Medium Low,BERT (standalone),0.72,0.81
in-c08dbaceae9949fa,,develop enterprise-grade Power BI environments,Hard,Create,1.0,Very High,GPT,0.85,1.41
in-c08dbaceae9949fa,,manage enterprise-grade Power BI environments,Hard,Evaluate,1.0,Very High,BERT+GPT,0.83,1.42
in-c08dbaceae9949fa,,Develop,Hard,Create,0.764,Medium High,BERT (standalone),0.81,0.99
in-2a81227c9c3c8d7f,,write SELECT queries,Hard,Create,1.0,Very High,BERT+GPT,0.79,1.28
in-2a81227c9c3c8d7f,,use joins,Hard,Apply,1.0,Very High,BERT+GPT,0.74,1.25
in-2a81227c9c3c8d7f,,apply filters,Hard,Apply,0.77,Medium High,GPT,0.78,0.99
in-2a81227c9c3c8d7f,,learn new concepts,Soft,,0.665,Medium,GPT,0.76,0.99
in-2a81227c9c3c8d7f,,learn.,Hard,Apply,0.417,Low,BERT (standalone),0.78,0.89
in-2a81227c9c3c8d7f,,filters).,Hard,Apply,0.518,Medium Low,BERT (standalone),0.87,0.89
in-7767aaa55262dc17,,lead complex projects,Soft,,0.894,High,BERT+GPT,0.79,1.36
in-7767aaa55262dc17,,lead multidisciplinary teams,Soft,,1.0,Very High,BERT+GPT,0.88,1.32
in-7767aaa55262dc17,,use commercial acumen,Hard,Apply,1.0,Very High,BERT+GPT,0.82,1.33
in-7767aaa55262dc17,,apply business analysis skills,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.35
in-7767aaa55262dc17,,understand hydrologic and hydraulic modelling,Hard,Create,0.697,Medium,GPT,0.85,1.05
in-7767aaa55262dc17,,deliver successful outcomes.,Hard,Apply,0.424,Low,BERT (standalone),0.86,0.94
in-b697a4d9e1c55d93,,deliver results,Soft,,0.637,Medium,GPT,0.81,0.9
in-b697a4d9e1c55d93,,build trust with partners and consumers,Soft,,0.632,Medium,GPT,0.77,0.9
in-b697a4d9e1c55d93,,act with curiosity,Soft,,0.631,Medium,GPT,0.76,0.9
in-b697a4d9e1c55d93,,set bold aspirations,Soft,,0.633,Medium,GPT,0.78,0.9
in-b697a4d9e1c55d93,,be real,Soft,,0.621,Medium,GPT,0.69,0.9
in-b697a4d9e1c55d93,,have fun,Soft,,0.623,Medium,GPT,0.71,0.9
in-b697a4d9e1c55d93,,value diversity,Soft,,0.637,Medium,GPT,0.81,0.9
in-b697a4d9e1c55d93,,be one team,Soft,,0.648,Medium,GPT,0.69,0.9
in-b697a4d9e1c55d93,,be internally collaborative,Soft,,0.643,Medium,GPT,0.85,0.9
in-b697a4d9e1c55d93,,be externally competitive,Soft,,0.64,Medium,GPT,0.83,0.9
in-b697a4d9e1c55d93,,focus on delivering measurable impact,Soft,,0.636,Medium,GPT,0.8,0.9
in-b697a4d9e1c55d93,,delivering,Hard,Apply,0.446,Low,BERT (standalone),0.9,0.81
in-b697a4d9e1c55d93,,building,Hard,Create,0.499,Low,BERT (standalone),0.84,0.81
in-54bb86dbe83d6a4a,,build innovative fintech products,Hard,Create,1.0,Very High,BERT+GPT,0.82,1.23
in-54bb86dbe83d6a4a,,learn and grow,Soft,,0.64,Medium,GPT,0.72,0.96
in-54bb86dbe83d6a4a,,make an impact,Soft,,0.64,Medium,GPT,0.72,0.96
in-54bb86dbe83d6a4a,,learning,Hard,Apply,0.364,Very Low,BERT (standalone),0.84,0.87
in-6dc2d89f8c34b112,,lead a team,Soft,,0.921,Very High,BERT+GPT,0.71,0.96
in-6dc2d89f8c34b112,,perform clinical skills,Hard,Apply,0.952,Very High,BERT+GPT,0.81,1.24
in-6dc2d89f8c34b112,,conduct doppler assessments,Hard,Evaluate,0.641,Medium,GPT,0.85,0.96
in-6dc2d89f8c34b112,,management,Soft,,0.463,Low,BERT (standalone),0.9,0.87
in-a404803d836d906d,,oversee infrastructure security,Hard,Analyze,1.0,Very High,BERT+GPT,0.89,1.26
in-a404803d836d906d,,manage firewalls,Hard,Apply,0.694,Medium,GPT,0.83,0.97
in-a404803d836d906d,,conduct vulnerability assessments,Hard,Evaluate,0.65,Medium,GPT,0.9,0.97
