job_id,date_posted,knowledge,confidence_score,confidence_tier,source,run_id
in-b681cdc835ea5436,,GitHub,0.827,High,BERT+GPT,results_run1
in-b681cdc835ea5436,,GitHub Actions,0.829,High,BERT+GPT,results_run1
in-b681cdc835ea5436,,IaC,0.828,High,BERT+GPT,results_run1
in-b681cdc835ea5436,,APIs,0.826,High,BERT+GPT,results_run1
in-b681cdc835ea5436,,CI/CD pipelines,0.82,High,BERT+GPT,results_run1
in-b681cdc835ea5436,,mobile best practices,0.75,Medium High,GPT,results_run1
in-b681cdc835ea5436,,frontend best practices,0.75,Medium High,GPT,results_run1
in-b681cdc835ea5436,,front,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,-end,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,React,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,Native,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,modular,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,CSS,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,CI,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,/,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,mobile and frontend best practices,0.532,Medium Low,BERT (standalone),results_run1
in-b681cdc835ea5436,,###,0.532,Medium Low,BERT (standalone),results_run1
in-f8135b85c0287761,,automation,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,integration,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,product management,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,full stack engineering,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,DevOps,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,QA engineering,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,research science,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,field delivery operations,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,technical operations,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,engineering operations,0.75,Medium High,GPT,results_run1
in-f8135b85c0287761,,technical,0.532,Medium Low,BERT (standalone),results_run1
in-f8135b85c0287761,,product or engineering operations.,0.532,Medium Low,BERT (standalone),results_run1
in-e90247eaeb91fba5,,software products,0.75,Medium High,GPT,results_run1
in-e90247eaeb91fba5,,services,0.75,Medium High,GPT,results_run1
in-f0bf90e19a3732be,,cost planning,0.828,High,BERT+GPT,results_run1
in-f0bf90e19a3732be,,procurement,0.828,High,BERT+GPT,results_run1
in-f0bf90e19a3732be,,contract administration,0.831,High,BERT+GPT,results_run1
in-f0bf90e19a3732be,,financial reporting,0.831,High,BERT+GPT,results_run1
in-f0bf90e19a3732be,,RIBA stages,0.75,Medium High,GPT,results_run1
in-0a361f72a1d35df3,,Open Source Intelligence,0.83,High,BERT+GPT,results_run1
in-0a361f72a1d35df3,,digital forensics,0.827,High,BERT+GPT,results_run1
in-0a361f72a1d35df3,,commercial threat intelligence,0.828,High,BERT+GPT,results_run1
in-0a361f72a1d35df3,,cloud-based services,0.75,Medium High,GPT,results_run1
in-296e27b7ecc20c9a,,AI-native engineering platform,0.75,Medium High,GPT,results_run1
in-296e27b7ecc20c9a,,software delivery,0.75,Medium High,GPT,results_run1
in-296e27b7ecc20c9a,,AI tools,0.75,Medium High,GPT,results_run1
in-4005372152931e0f,,office administration,0.75,Medium High,GPT,results_run1
in-4005372152931e0f,,events management,0.831,High,BERT+GPT,results_run1
in-4005372152931e0f,,artist relations,0.829,High,BERT+GPT,results_run1
in-4005372152931e0f,,office,0.532,Medium Low,BERT (standalone),results_run1
in-4005372152931e0f,,"administration,",0.532,Medium Low,BERT (standalone),results_run1
in-dc3ba9129ea15e92,,fixed income industry,0.75,Medium High,GPT,results_run1
in-a261251601112886,,Computer science,0.831,High,BERT+GPT,results_run1
in-a261251601112886,,Math,0.831,High,BERT+GPT,results_run1
in-50273371ae2abdbc,,Swift 2.0,0.83,High,BERT+GPT,results_run1
in-50273371ae2abdbc,,Swift 3.0,0.75,Medium High,GPT,results_run1
in-50273371ae2abdbc,,3,0.532,Medium Low,BERT (standalone),results_run1
in-50273371ae2abdbc,,.0,0.532,Medium Low,BERT (standalone),results_run1
in-a07eef5be786aa9f,,GUIs,0.826,High,BERT+GPT,results_run1
in-a07eef5be786aa9f,,server-side request handlers,0.823,High,BERT+GPT,results_run1
in-a07eef5be786aa9f,,reporting tools,0.826,High,BERT+GPT,results_run1
in-a07eef5be786aa9f,,-facing,0.532,Medium Low,BERT (standalone),results_run1
in-d28f81e313e847c7,,HR,0.831,High,BERT+GPT,results_run1
in-d28f81e313e847c7,,payroll legislative,0.831,High,BERT+GPT,results_run1
in-82d1f1292592b7ab,,conformité,0.75,Medium High,GPT,results_run1
in-82d1f1292592b7ab,,sécurité,0.75,Medium High,GPT,results_run1
in-b823a1f1665ec589,,Weights & Biases,0.75,Medium High,GPT,results_run1
in-b823a1f1665ec589,,MLflow,0.824,High,BERT+GPT,results_run1
in-b823a1f1665ec589,,Python web application framework,0.83,High,BERT+GPT,results_run1
in-1a4849cade98290d,,3D modeling,0.75,Medium High,GPT,results_run1
in-45538966374ee42b,,Scala,0.75,Medium High,GPT,results_run1
in-45538966374ee42b,,cutting-edge technologies,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,reinforcement learning,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,NLP,0.831,High,BERT+GPT,results_run1
in-9de461fcd0ed0aff,,LLMs,0.826,High,BERT+GPT,results_run1
in-9de461fcd0ed0aff,,knowledge graphs,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,graph based neural networks,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,AI,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,RF,0.831,High,BERT+GPT,results_run1
in-9de461fcd0ed0aff,,EW,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,radar,0.826,High,BERT+GPT,results_run1
in-9de461fcd0ed0aff,,sonar,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,acoustics,0.827,High,BERT+GPT,results_run1
in-9de461fcd0ed0aff,,image recognition,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,video recognition,0.75,Medium High,GPT,results_run1
in-9de461fcd0ed0aff,,reinforcement,0.532,Medium Low,BERT (standalone),results_run1
in-9de461fcd0ed0aff,,graph,0.532,Medium Low,BERT (standalone),results_run1
in-9de461fcd0ed0aff,,image,0.532,Medium Low,BERT (standalone),results_run1
in-5cc2cc466ad7481d,,CRMs,0.828,High,BERT+GPT,results_run1
in-5cc2cc466ad7481d,,Salesforce.com,0.829,High,BERT+GPT,results_run1
in-788934228485157d,,complex audio and speech-related applications,0.83,High,BERT+GPT,results_run1
in-4c9c64939618991b,,data models,0.75,Medium High,GPT,results_run1
in-4c9c64939618991b,,pipelines,0.75,Medium High,GPT,results_run1
in-4c9c64939618991b,,naming conventions,0.75,Medium High,GPT,results_run1
in-4c9c64939618991b,,partitioning conventions,0.75,Medium High,GPT,results_run1
in-4ca6bfc26129efd5,,Communications Market Report,0.75,Medium High,GPT,results_run1
in-4ca6bfc26129efd5,,Online Nation Report,0.75,Medium High,GPT,results_run1
in-4ca6bfc26129efd5,,Media Nations Report,0.75,Medium High,GPT,results_run1
in-4ca6bfc26129efd5,,consumer research surveys,0.75,Medium High,GPT,results_run1
in-4ca6bfc26129efd5,,data sources,0.75,Medium High,GPT,results_run1
in-3594614bbcaaac76,,renewable energy,0.831,High,BERT+GPT,results_run1
in-3594614bbcaaac76,,sustainable design,0.828,High,BERT+GPT,results_run1
in-0a2d48c9a7ebdbdd,,device,0.831,High,BERT+GPT,results_run1
in-0a2d48c9a7ebdbdd,,installation,0.821,High,BERT+GPT,results_run1
in-0a2d48c9a7ebdbdd,,networking,0.822,High,BERT+GPT,results_run1
in-0a2d48c9a7ebdbdd,,software updates,0.831,High,BERT+GPT,results_run1
in-5503c86df6793b19,,EMME,0.831,High,BERT+GPT,results_run1
in-5503c86df6793b19,,regional travel demand models,0.831,High,BERT+GPT,results_run1
in-5503c86df6793b19,,econometric applications,0.75,Medium High,GPT,results_run1
in-5503c86df6793b19,,consumer welfare applications,0.83,High,BERT+GPT,results_run1
in-5503c86df6793b19,,macroscopic demand models,0.83,High,BERT+GPT,results_run1
in-5503c86df6793b19,,standalone models,0.824,High,BERT+GPT,results_run1
in-5503c86df6793b19,,accessibility metrics,0.831,High,BERT+GPT,results_run1
in-5503c86df6793b19,,logsums,0.828,High,BERT+GPT,results_run1
in-5503c86df6793b19,,scripting,0.83,High,BERT+GPT,results_run1
in-5503c86df6793b19,,R,0.823,High,BERT+GPT,results_run1
in-5503c86df6793b19,,Python,0.825,High,BERT+GPT,results_run1
in-5503c86df6793b19,,SQL,0.825,High,BERT+GPT,results_run1
in-5503c86df6793b19,,SPSS,0.828,High,BERT+GPT,results_run1
in-5503c86df6793b19,,Big Data,0.831,High,BERT+GPT,results_run1
in-5503c86df6793b19,,GTFS,0.75,Medium High,GPT,results_run1
in-5503c86df6793b19,,MDS,0.829,High,BERT+GPT,results_run1
in-5503c86df6793b19,,econometric and,0.532,Medium Low,BERT (standalone),results_run1
in-5503c86df6793b19,,-based analytical tools,0.532,Medium Low,BERT (standalone),results_run1
in-5503c86df6793b19,,statistical analyses,0.532,Medium Low,BERT (standalone),results_run1
in-d2c6a2161837d30b,,software engineering,0.831,High,BERT+GPT,results_run1
in-d2c6a2161837d30b,,machine learning engineering,0.83,High,BERT+GPT,results_run1
in-a4b81ce695f06b6f,,Microsoft 365,0.75,Medium High,GPT,results_run1
in-632836f9d6d76078,,SQL,0.831,High,BERT+GPT,results_run1
in-632836f9d6d76078,,querying,0.824,High,BERT+GPT,results_run1
in-632836f9d6d76078,,joins,0.826,High,BERT+GPT,results_run1
in-632836f9d6d76078,,performance tuning,0.826,High,BERT+GPT,results_run1
in-c30891e28fd581af,,Agile,0.75,Medium High,GPT,results_run1
in-c30891e28fd581af,,Waterfall,0.83,High,BERT+GPT,results_run1
in-c30891e28fd581af,,project management standards,0.83,High,BERT+GPT,results_run1
in-6446e9623be8284e,,plumbing systems,0.826,High,BERT+GPT,results_run1
in-6446e9623be8284e,,hot and cold water distribution,0.83,High,BERT+GPT,results_run1
in-6446e9623be8284e,,drainage,0.827,High,BERT+GPT,results_run1
in-6446e9623be8284e,,water hygiene,0.828,High,BERT+GPT,results_run1
in-6446e9623be8284e,,building repairs,0.828,High,BERT+GPT,results_run1
in-6446e9623be8284e,,electrical,0.824,High,BERT+GPT,results_run1
in-6446e9623be8284e,,mechanical disciplines,0.829,High,BERT+GPT,results_run1
in-6446e9623be8284e,,Health and Safety protocols,0.75,Medium High,GPT,results_run1
in-6446e9623be8284e,,general,0.532,Medium Low,BERT (standalone),results_run1
in-6446e9623be8284e,,core,0.532,Medium Low,BERT (standalone),results_run1
in-6446e9623be8284e,,plumbing or,0.532,Medium Low,BERT (standalone),results_run1
in-6446e9623be8284e,,Health,0.532,Medium Low,BERT (standalone),results_run1
in-d599571864cf88fc,,OpenTelemetry,0.75,Medium High,GPT,results_run1
in-d599571864cf88fc,,observability stack,0.75,Medium High,GPT,results_run1
in-ed61d802a4139969,,retail,0.831,High,BERT+GPT,results_run1
in-ed61d802a4139969,,eCommerce,0.831,High,BERT+GPT,results_run1
in-ed61d802a4139969,,Shopify,0.824,High,BERT+GPT,results_run1
in-6c4d1aa4c6a5151e,,Regula,0.828,High,BERT+GPT,results_run1
in-6c4d1aa4c6a5151e,,Aries,0.829,High,BERT+GPT,results_run1
in-6c4d1aa4c6a5151e,,DIDComm,0.828,High,BERT+GPT,results_run1
in-6c4d1aa4c6a5151e,,OIDC,0.831,High,BERT+GPT,results_run1
in-6c4d1aa4c6a5151e,,OID4VC,0.828,High,BERT+GPT,results_run1
in-6c4d1aa4c6a5151e,,credential formats,0.83,High,BERT+GPT,results_run1
in-6c4d1aa4c6a5151e,,/,0.532,Medium Low,BERT (standalone),results_run1
in-29a0fd919908dc62,,Angular,0.83,High,BERT+GPT,results_run1
in-29a0fd919908dc62,,JavaScript,0.831,High,BERT+GPT,results_run1
in-29a0fd919908dc62,,Askama templates,0.75,Medium High,GPT,results_run1
in-29a0fd919908dc62,,frontend,0.532,Medium Low,BERT (standalone),results_run1
in-29a0fd919908dc62,,-light IDP,0.532,Medium Low,BERT (standalone),results_run1
in-29a0fd919908dc62,,Askama,0.532,Medium Low,BERT (standalone),results_run1
in-e6527563e3a4e0e7,,vehicle autonomy,0.75,Medium High,GPT,results_run1
in-e6527563e3a4e0e7,,mission planner,0.75,Medium High,GPT,results_run1
in-e6527563e3a4e0e7,,behavior planner,0.75,Medium High,GPT,results_run1
in-e6527563e3a4e0e7,,motion planner,0.75,Medium High,GPT,results_run1
in-c29173a56e793d67,,cloud security,0.824,High,BERT+GPT,results_run1
in-c29173a56e793d67,,cost optimization,0.828,High,BERT+GPT,results_run1
in-c29173a56e793d67,,operational excellence,0.75,Medium High,GPT,results_run1
in-49f8d9f5152dcdf2,,C++,0.75,Medium High,GPT,results_run1
in-49f8d9f5152dcdf2,,algorithms,0.826,High,BERT+GPT,results_run1
in-49f8d9f5152dcdf2,,software development,0.831,High,BERT+GPT,results_run1
in-49f8d9f5152dcdf2,,code reviews,0.831,High,BERT+GPT,results_run1
in-49f8d9f5152dcdf2,,BS,0.532,Medium Low,BERT (standalone),results_run1
in-49f8d9f5152dcdf2,,MS,0.532,Medium Low,BERT (standalone),results_run1
in-49f8d9f5152dcdf2,,Phd,0.532,Medium Low,BERT (standalone),results_run1
in-49f8d9f5152dcdf2,,Computer Science,0.532,Medium Low,BERT (standalone),results_run1
in-49f8d9f5152dcdf2,,Electrical Engineering,0.532,Medium Low,BERT (standalone),results_run1
in-49f8d9f5152dcdf2,,C,0.532,Medium Low,BERT (standalone),results_run1
in-49f8d9f5152dcdf2,,+,0.532,Medium Low,BERT (standalone),results_run1
in-49f8d9f5152dcdf2,,"+,",0.532,Medium Low,BERT (standalone),results_run1
in-94d0d15f52d0df3f,,change delivery,0.831,High,BERT+GPT,results_run1
in-9bc0756821f46b40,,Privacy Notice,0.75,Medium High,GPT,results_run1
in-9bc0756821f46b40,,personal data,0.75,Medium High,GPT,results_run1
in-694e19e397d8cef6,,File and data recovery,0.826,High,BERT+GPT,results_run1
in-95bd63f0066e8e94,,BS,0.532,Medium Low,BERT (standalone),results_run1
in-95bd63f0066e8e94,,/ MS Computer Science,0.532,Medium Low,BERT (standalone),results_run1
in-7fc5707eede38dc2,,casinos,0.75,Medium High,GPT,results_run1
in-7fc5707eede38dc2,,racetracks,0.75,Medium High,GPT,results_run1
in-7fc5707eede38dc2,,online gaming,0.75,Medium High,GPT,results_run1
in-7fc5707eede38dc2,,sports betting,0.75,Medium High,GPT,results_run1
in-7fc5707eede38dc2,,entertainment content,0.75,Medium High,GPT,results_run1
in-2117dba1acf09806,,managed IT,0.831,High,BERT+GPT,results_run1
in-2117dba1acf09806,,managed mobility,0.829,High,BERT+GPT,results_run1
in-2117dba1acf09806,,cloud,0.825,High,BERT+GPT,results_run1
in-2117dba1acf09806,,cybersecurity,0.826,High,BERT+GPT,results_run1
in-2117dba1acf09806,,network operations,0.828,High,BERT+GPT,results_run1
in-2117dba1acf09806,,application development,0.75,Medium High,GPT,results_run1
in-253d1a6feb7be6a7,,digital transformation project management,0.83,High,BERT+GPT,results_run1
in-8f51910c912ecb51,,mechanical engineering,0.75,Medium High,GPT,results_run1
in-11981025a578cfae,,MLOps pipelines,0.831,High,BERT+GPT,results_run1
in-11981025a578cfae,,Python,0.825,High,BERT+GPT,results_run1
in-11981025a578cfae,,scikit-learn,0.823,High,BERT+GPT,results_run1
in-11981025a578cfae,,TensorFlow,0.827,High,BERT+GPT,results_run1
in-11981025a578cfae,,PyTorch,0.828,High,BERT+GPT,results_run1
in-11981025a578cfae,,machine learning libraries,0.532,Medium Low,BERT (standalone),results_run1
in-11981025a578cfae,,"-learn,",0.532,Medium Low,BERT (standalone),results_run1
in-2680ec05e257222c,,Cisco WLC,0.828,High,BERT+GPT,results_run1
in-2680ec05e257222c,,Aruba,0.828,High,BERT+GPT,results_run1
in-2680ec05e257222c,,Prime,0.826,High,BERT+GPT,results_run1
in-2680ec05e257222c,,MSE/CMX,0.75,Medium High,GPT,results_run1
in-2680ec05e257222c,,DNAC,0.828,High,BERT+GPT,results_run1
in-2680ec05e257222c,,Ekahau Site Survey tool,0.75,Medium High,GPT,results_run1
in-2680ec05e257222c,,Data centre technologies,0.828,High,BERT+GPT,results_run1
in-2680ec05e257222c,,MSE,0.532,Medium Low,BERT (standalone),results_run1
in-2680ec05e257222c,,/,0.532,Medium Low,BERT (standalone),results_run1
in-2680ec05e257222c,,"CMX,",0.532,Medium Low,BERT (standalone),results_run1
in-2680ec05e257222c,,Ekahau,0.532,Medium Low,BERT (standalone),results_run1
in-2680ec05e257222c,,Site Survey tool,0.532,Medium Low,BERT (standalone),results_run1
in-6f059b6d0d872869,,techniques de collecte,0.75,Medium High,GPT,results_run1
in-6f059b6d0d872869,,documentation,0.75,Medium High,GPT,results_run1
in-6f059b6d0d872869,,gestion des exigences,0.75,Medium High,GPT,results_run1
in-6f059b6d0d872869,,traçabilité,0.75,Medium High,GPT,results_run1
in-6f059b6d0d872869,,priorisation,0.75,Medium High,GPT,results_run1
in-6f059b6d0d872869,,validation,0.75,Medium High,GPT,results_run1
in-f3b1b751a9f83b98,,industrial stormwater licensing,0.75,Medium High,GPT,results_run1
in-65910ccf31e39e27,,campaign planning,0.831,High,BERT+GPT,results_run1
in-65910ccf31e39e27,,marketing,0.83,High,BERT+GPT,results_run1
in-66c43cb28330f4dc,,digital campaigns,0.75,Medium High,GPT,results_run1
in-66c43cb28330f4dc,,print campaigns,0.75,Medium High,GPT,results_run1
in-66c43cb28330f4dc,,promotional materials,0.75,Medium High,GPT,results_run1
in-5798cfe56af7d1f7,,Citadel,0.75,Medium High,GPT,results_run1
in-5798cfe56af7d1f7,,Marvel Studios,0.75,Medium High,GPT,results_run1
in-5798cfe56af7d1f7,,Avengers: Doomsday,0.75,Medium High,GPT,results_run1
in-5798cfe56af7d1f7,,Avengers: Secret Wars,0.75,Medium High,GPT,results_run1
in-5798cfe56af7d1f7,,Russo Brothers,0.75,Medium High,GPT,results_run1
in-5798cfe56af7d1f7,,AGBO,0.75,Medium High,GPT,results_run1
in-1db66c48c718a328,,AI,0.831,High,BERT+GPT,results_run1
in-1db66c48c718a328,,web technologies,0.75,Medium High,GPT,results_run1
in-de69dff052b7e968,,Key Performance Indicators (KPIs),0.75,Medium High,GPT,results_run1
in-de69dff052b7e968,,logistics,0.75,Medium High,GPT,results_run1
in-de69dff052b7e968,,warehouse service providers,0.75,Medium High,GPT,results_run1
in-de69dff052b7e968,,Order Fulfilment,0.75,Medium High,GPT,results_run1
in-de69dff052b7e968,,Transport LMD,0.75,Medium High,GPT,results_run1
in-6792f4f8dbd66f43,,pipelines graphiques,0.75,Medium High,GPT,results_run1
in-6792f4f8dbd66f43,,IA,0.75,Medium High,GPT,results_run1
in-6792f4f8dbd66f43,,Entertainment & Media Solutions,0.75,Medium High,GPT,results_run1
in-9c583f25348c0eae,,ADO Wiki,0.75,Medium High,GPT,results_run1
in-71f896bbc8239da5,,investment management sector,0.75,Medium High,GPT,results_run1
in-71f896bbc8239da5,,Singapore,0.75,Medium High,GPT,results_run1
in-431ce41134be8c38,,Building Systems,0.831,High,BERT+GPT,results_run1
in-0114c5478d02f9da,,signup,0.824,High,BERT+GPT,results_run1
in-0114c5478d02f9da,,payment,0.819,High,BERT+GPT,results_run1
in-0114c5478d02f9da,,onboarding flows,0.829,High,BERT+GPT,results_run1
in-c988998ea0b5990b,,Threat Intel,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,Red Team,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,command and control infrastructure,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,social engineering campaigns,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,phishing campaigns,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,internet-facing systems,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,privilege escalation,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,lateral movement,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,customer networks,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,data exfiltration,0.75,Medium High,GPT,results_run1
in-c988998ea0b5990b,,security operations,0.75,Medium High,GPT,results_run1
in-9f5a5ec8acc26437,,Azure,0.83,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,cloud fundamentals,0.831,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,single and multi-cloud strategies,0.82,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,Azure network and storage architecture,0.831,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,Azure Functions,0.829,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,Azure Web App/App Service,0.75,Medium High,GPT,results_run1
in-9f5a5ec8acc26437,,Containers,0.828,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,micro-services architecture,0.75,Medium High,GPT,results_run1
in-9f5a5ec8acc26437,,server-less architecture,0.75,Medium High,GPT,results_run1
in-9f5a5ec8acc26437,,cloud security principles,0.83,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,zero-trust,0.75,Medium High,GPT,results_run1
in-9f5a5ec8acc26437,,network segmentation,0.829,High,BERT+GPT,results_run1
in-9f5a5ec8acc26437,,just-in-time access,0.75,Medium High,GPT,results_run1
in-9f5a5ec8acc26437,,conditional access,0.75,Medium High,GPT,results_run1
